individual data
2.7159557342529297,2.7380752563476562,2.8435935974121094,4.681169509887695,4.843387603759766,4.93610954284668,4.950775146484375,4.940349578857422,4.924430847167969,4.783506393432617,3.3020286560058594,2.858755111694336,2.7971343994140625,2.7534637451171875,2.72857666015625,2.7158336639404297,2.7001304626464844,2.6776962280273438,2.6694984436035156,2.6620635986328125,2.6395530700683594,2.643678665161133,2.637838363647461,2.622251510620117,2.625711441040039,2.619565963745117,2.631582260131836,2.6447296142578125,2.6431236267089844,2.6585521697998047,2.676267623901367,2.6965408325195312,2.7152156829833984,2.7491722106933594,3.5431480407714844,4.747608184814453,4.845769882202148,4.937458038330078,4.950439453125,4.912630081176758,4.757223129272461,4.694339752197266,4.586940765380859,4.189962387084961,2.989391326904297,2.8357925415039062,2.773303985595703,2.72442626953125,2.7008438110351562,2.66839599609375,2.6613330841064453,2.633403778076172,2.6268138885498047,2.6071701049804688,2.602764129638672,2.593263626098633,2.5953216552734375,2.594013214111328,2.595003128051758,2.6126880645751953,2.6186695098876953,2.6293487548828125,2.642751693725586,2.667257308959961,2.6810760498046875,2.6997203826904297,2.722288131713867,2.780912399291992,4.7975616455078125,4.928272247314453,4.977434158325195,4.987829208374023,4.894954681396484,4.696079254150391,4.584901809692383,4.236156463623047,2.9619922637939453,2.8273181915283203,2.7817955017089844,2.7363204956054688,2.710878372192383,2.7050113677978516,2.6841297149658203,2.676959991455078,2.6715965270996094,2.659900665283203,2.6496963500976562,2.6542434692382812,2.6535263061523438,2.6521530151367188,2.6620426177978516,2.657316207885742,2.671489715576172,2.691160202026367,2.726205825805664,2.730867385864258,2.7513961791992188,2.7704010009765625,2.790119171142578,2.824817657470703,4.721698760986328,4.967340469360352,5.018239974975586,5.032175064086914,5.025106430053711,4.928281784057617,4.727781295776367,4.544788360595703,3.9617977142333984,2.9150562286376953,2.8302764892578125,2.7909317016601562,2.767526626586914,2.738046646118164,2.722658157348633,2.7112274169921875,2.691495895385742,2.695087432861328,2.6602649688720703,2.6519241333007812,2.638418197631836,2.6278209686279297,2.6286869049072266,2.6341609954833984,2.62725830078125,2.6373958587646484,2.634113311767578,2.6559906005859375,2.6687145233154297,2.6848278045654297,2.6975860595703125,2.7398815155029297,4.477926254272461,4.921998977661133,4.975070953369141,5.027433395385742,5.02276611328125,5.008916854858398,4.891294479370117,4.30097770690918,2.8037071228027344,2.751436233520508,2.724231719970703,2.6923751831054688,2.684406280517578,2.667135238647461,2.652242660522461,2.6497249603271484,2.638742446899414,2.6324520111083984,2.6315441131591797,2.6205310821533203,2.6173095703125,2.6322555541992188,2.641948699951172,2.6575241088867188,2.648740768432617,2.662271499633789,2.676372528076172,2.694652557373047,2.7141056060791016,2.7716312408447266,4.974542617797852,5.023353576660156,5.066350936889648,5.075103759765625,5.0097198486328125,4.807502746582031,4.677606582641602,4.493532180786133,3.7420196533203125,2.845888137817383,2.7685375213623047,2.732614517211914,2.6996097564697266,2.6841068267822266,2.671384811401367,2.6605606079101562,2.6554489135742188,2.6634254455566406,2.6641712188720703,2.6605472564697266,2.660388946533203,2.663938522338867,2.6822872161865234,2.690797805786133,2.700868606567383,2.7285728454589844,2.743440628051758,2.753541946411133,2.7883262634277344,2.8326072692871094,4.955984115600586,4.991609573364258,5.040840148925781,5.049909591674805,5.0543365478515625,5.024684906005859,4.978542327880859,4.933111190795898,4.863908767700195,4.633665084838867,3.0985641479492188,2.8536128997802734,2.80419921875,2.777669906616211,2.746194839477539,2.726306915283203,2.70953369140625,2.6929588317871094,2.671377182006836,2.658956527709961,2.6398067474365234,2.6463165283203125,2.634004592895508,2.6347694396972656,2.642688751220703,2.648876190185547,2.6451568603515625,2.6549320220947266,2.662933349609375,2.674753189086914,2.6835365295410156,2.704256057739258,2.7172069549560547,2.7445755004882812,2.776529312133789,4.736474990844727,4.961383819580078,5.022684097290039,5.053102493286133,5.038114547729492,5.034358978271484,4.960771560668945,4.80174446105957,4.503269195556641,3.6221351623535156,2.867288589477539,2.7895889282226562,2.753171920776367,2.72772216796875,2.701253890991211,2.688068389892578,2.681201934814453,2.6723079681396484,2.6615772247314453,2.6491870880126953,2.6390724182128906,2.634408950805664,2.6330299377441406,2.6325759887695312,2.631580352783203,2.634347915649414,2.6524715423583984,2.655384063720703,2.6588611602783203,2.6688060760498047,2.6929702758789062,2.707132339477539,2.7257633209228516,2.7860355377197266,4.901323318481445,4.994060516357422,5.041879653930664,5.043224334716797,5.027305603027344,4.931591033935547,4.799131393432617,4.697904586791992,4.375581741333008,2.9532241821289062,2.8030033111572266,2.7586669921875,2.728496551513672,2.7089004516601562,2.687152862548828,2.6701526641845703,2.6561450958251953,2.6281394958496094,2.6282920837402344,2.617471694946289,2.6152801513671875,2.623514175415039,2.616107940673828,2.6270751953125,2.624073028564453,2.6271743774414062,2.6400146484375,2.644224166870117,2.6579627990722656,2.672910690307617,2.6935672760009766,2.7138404846191406,2.725126266479492,2.763895034790039,4.903913497924805,4.994350433349609,5.045475006103516,5.087091445922852,5.074041366577148,5.042396545410156,4.94727897644043,4.924894332885742,4.923591613769531,4.780935287475586,4.445026397705078,3.0124359130859375,2.823619842529297,2.772186279296875,2.734548568725586,2.7075862884521484,2.695505142211914,2.6805171966552734,2.6709976196289062,2.668142318725586,2.646615982055664,2.6432723999023438,2.636953353881836,2.63525390625,2.6284008026123047,2.630441665649414,2.6369266510009766,2.6382408142089844,2.6527767181396484,2.652355194091797,2.6624221801757812,2.6690616607666016,2.688447952270508,2.6982269287109375,2.7063121795654297,2.7328414916992188,2.7701282501220703,4.79736328125,5.013322830200195,5.046289443969727,5.051847457885742,5.0600738525390625,5.053983688354492,5.044496536254883,5.02815055847168,5.021419525146484,5.015401840209961,4.828752517700195,3.050992965698242,2.83648681640625,2.7692699432373047,2.7482223510742188,2.724729537963867,2.719575881958008,2.695100784301758,2.6923866271972656,2.67333984375,2.6655750274658203,2.6567211151123047,2.6471710205078125,2.6411609649658203,2.6390609741210938,2.648326873779297,2.6378231048583984,2.645671844482422,2.6544055938720703,2.6637325286865234,2.6833133697509766,2.6926727294921875,2.708667755126953,2.7338905334472656,2.7377376556396484,2.795900344848633,4.98602294921875,5.043367385864258,5.06456184387207,5.056953430175781,5.040395736694336,5.028266906738281,4.961711883544922,4.872142791748047,4.72450065612793,4.2593994140625,2.9961299896240234,2.8484363555908203,2.7917003631591797,2.7502574920654297,2.7423477172851562,2.724637985229492,2.712068557739258,2.7017440795898438,2.697803497314453,2.6906604766845703,2.6821212768554688,2.6839427947998047,2.6645355224609375,2.664857864379883,2.6552505493164062,2.654420852661133,2.6558456420898438,2.657358169555664,2.6643543243408203,2.6785335540771484,2.6816844940185547,2.6883201599121094,2.701875686645508,2.6992874145507812,2.722156524658203,2.7399234771728516,3.8960437774658203,4.959562301635742,5.038167953491211,5.058229446411133,5.0406494140625,5.018926620483398,4.950952529907227,4.905002593994141,4.913068771362305,4.940380096435547,4.827671051025391,3.089832305908203,2.821094512939453,2.7535953521728516,2.718606948852539,2.6803722381591797,2.676992416381836,2.670644760131836,2.6662330627441406,2.6585216522216797,2.657278060913086,2.6505489349365234,2.6515426635742188,2.6536998748779297,2.6532249450683594,2.664775848388672,2.671154022216797,2.681732177734375,2.6914424896240234,2.704547882080078,2.7202892303466797,2.743762969970703,2.7808761596679688,3.8364601135253906,4.869377136230469,4.950613021850586,4.985235214233398,4.985393524169922,4.987497329711914,4.959501266479492,4.840919494628906,4.740598678588867,4.445272445678711,3.1181278228759766,2.8716697692871094,2.804891586303711,2.773263931274414,2.741514205932617,2.728189468383789,2.711559295654297,2.700939178466797,2.6874752044677734,2.6786155700683594,2.677164077758789,2.668792724609375,2.6665477752685547,2.6649913787841797,2.6714553833007812,2.667724609375,2.6738967895507812,2.6775264739990234,2.6911373138427734,2.6931629180908203,2.707540512084961,2.7205257415771484,2.736787796020508,2.737518310546875,2.7411365509033203,2.7688446044921875,2.8290748596191406,4.812347412109375,4.917236328125,4.995817184448242,4.989902496337891,4.9861297607421875,4.969964981079102,4.895500183105469,4.791667938232422,4.567010879516602,3.999734878540039,2.982877731323242,2.8674869537353516,2.805736541748047,2.7770156860351562,2.7556705474853516,2.7369461059570312,2.7290267944335938,2.7037353515625,2.711181640625,2.6883506774902344,2.683656692504883,2.6831932067871094,2.6791210174560547,2.6630115509033203,2.659271240234375,2.6555099487304688,2.649759292602539,2.6517906188964844,2.6541614532470703,2.6560745239257812,2.6571922302246094,2.6717796325683594,2.671833038330078,2.6803016662597656,2.6841297149658203,2.690593719482422,2.6971664428710938,2.7141799926757812,2.7195892333984375,2.7376041412353516,2.764068603515625,2.88739013671875,4.896450042724609,4.991588592529297,5.0061798095703125,5.000753402709961,4.97764778137207,4.852766036987305,4.754701614379883,4.363273620605469,2.991426467895508,2.84478759765625,2.790130615234375,2.7630081176757812,2.744781494140625,2.7342090606689453,2.7091121673583984,2.699352264404297,2.687845230102539,2.6790218353271484,2.673727035522461,2.6624927520751953,2.6534595489501953,2.651813507080078,2.6493778228759766,2.6480865478515625,2.6417980194091797,2.6470947265625,2.6515636444091797,2.6575069427490234,2.6647605895996094,2.6620960235595703,2.6701011657714844,2.6787776947021484,2.68310546875,2.7095165252685547,2.7097244262695312,2.726224899291992,2.7535667419433594,2.7929725646972656,4.504312515258789,4.847972869873047,4.923978805541992,4.983968734741211,4.977821350097656,4.971000671386719,4.978593826293945,4.915464401245117,3.715869903564453,2.8908939361572266,2.817808151245117,2.7835350036621094,2.7558231353759766,2.7420310974121094,2.723917007446289,2.7150650024414062,2.7004337310791016,2.6972789764404297,2.6884078979492188,2.678997039794922,2.6709251403808594,2.6610107421875,2.655750274658203,2.6618480682373047,2.670217514038086,2.654634475708008,2.662435531616211,2.6657791137695312,2.666971206665039,2.673961639404297,2.6851863861083984,2.6825790405273438,2.688690185546875,2.7091064453125,2.7150840759277344,2.7242393493652344,2.735248565673828,2.753744125366211,2.8212432861328125,4.889875411987305,4.967029571533203,5.015323638916016,5.013418197631836,5.01432991027832,5.017801284790039,4.969762802124023,4.882112503051758,4.693672180175781,3.8048629760742188,2.897256851196289,2.817291259765625,2.7677459716796875,2.7416419982910156,2.7227611541748047,2.701030731201172,2.691976547241211,2.681924819946289,2.6704750061035156,2.6548519134521484,2.647754669189453,2.631284713745117,2.6326866149902344,2.6303672790527344,2.627849578857422,2.6385841369628906,2.627166748046875,2.628114700317383,2.625368118286133,2.640165328979492,2.6381454467773438,2.639657974243164,2.64892578125,2.6543350219726562,2.6720199584960938,2.673166275024414,2.698152542114258,2.713735580444336,2.737703323364258,2.802703857421875,4.717565536499023,4.933483123779297,4.982767105102539,5.034627914428711,5.031700134277344,5.037174224853516,5.03642463684082,5.025197982788086,4.986696243286133,4.870357513427734,4.392463684082031,2.9630813598632812,2.830333709716797,2.7688560485839844,2.742412567138672,2.7263755798339844,2.7022323608398438,2.686248779296875,2.6768951416015625,2.669464111328125,2.6583824157714844,2.6494483947753906,2.6482391357421875,2.6437854766845703,2.6365089416503906,2.642850875854492,2.6405601501464844,2.652019500732422,2.645517349243164,2.6584300994873047,2.6639976501464844,2.672801971435547,2.6839962005615234,2.704336166381836,2.724405288696289,2.728616714477539,2.7547836303710938,2.801380157470703,4.727182388305664,4.862861633300781,4.930641174316406,4.982526779174805,4.985273361206055,4.94459342956543,4.774229049682617,4.696468353271484,4.466405868530273,3.408672332763672,2.874734878540039,2.8076419830322266,2.7660560607910156,2.7369213104248047,2.714141845703125,2.7130699157714844,2.691732406616211,2.6740474700927734,2.6631946563720703,2.6612625122070312,2.658811569213867,2.6440677642822266,2.635213851928711,2.6430606842041016,2.6307735443115234,2.629812240600586,2.6355419158935547,2.6431026458740234,2.642026901245117,2.6687679290771484,2.685070037841797,2.692180633544922,2.7094078063964844,2.728870391845703,2.737112045288086,2.7609634399414062,2.794363021850586,2.9338626861572266,4.843963623046875,4.948648452758789,4.985401153564453,4.996484756469727,4.971460342407227,4.828338623046875,4.496576309204102,2.977998733520508,2.8207874298095703,2.7857208251953125,2.7505970001220703,2.7310314178466797,2.7186203002929688,2.721994400024414,2.7035980224609375,2.699739456176758,2.6820545196533203,2.6670570373535156,2.6648426055908203,2.6457996368408203,2.640911102294922,2.6380786895751953,2.6348533630371094,2.636373519897461,2.638671875,2.6256256103515625,2.6396865844726562,2.6421337127685547,2.644979476928711,2.652313232421875,2.6578845977783203,2.66650390625,2.675931930541992,2.6828784942626953,2.6904144287109375,2.7174835205078125,2.724985122680664,2.7356948852539062,2.7426986694335938,2.771879196166992,2.7781715393066406,2.896038055419922,4.816051483154297,4.927278518676758,4.941368103027344,4.911922454833984,4.81144905090332,4.229066848754883,3.021707534790039,2.893993377685547,2.8399829864501953,2.8063411712646484,2.7780990600585938,2.769166946411133,2.750844955444336,2.7326316833496094,2.731731414794922,2.7220325469970703,2.6991500854492188,2.683910369873047,2.6764583587646484,2.6641368865966797,2.6579551696777344,2.6529312133789062,2.6490001678466797,2.6465911865234375,2.6481552124023438,2.6414947509765625,2.6328868865966797,2.6453094482421875,2.642080307006836,2.658720016479492,2.6620712280273438,2.667003631591797,2.6740646362304688,2.6823768615722656,2.694355010986328,2.7055740356445312,2.719228744506836,2.7375144958496094,2.7517566680908203,2.7770442962646484,2.8673038482666016,4.850177764892578,4.933780670166016,4.966814041137695,4.966035842895508,4.980403900146484,4.974973678588867,4.910985946655273,4.831821441650391,4.254230499267578,2.962038040161133,2.8797531127929688,2.817577362060547,2.7964229583740234,2.770029067993164,2.7523441314697266,2.73541259765625,2.7221221923828125,2.7048110961914062,2.6911773681640625,2.6905479431152344,2.68377685546875,2.6743392944335938,2.673128128051758,2.650930404663086,2.6630935668945312,2.650693893432617,2.6489925384521484,2.648284912109375,2.656595230102539,2.6568527221679688,2.660795211791992,2.6667919158935547,2.670412063598633,2.681100845336914,2.6898651123046875,2.6991844177246094,2.7074241638183594,2.7151641845703125,2.725788116455078,2.7444381713867188,2.7891464233398438,3.8791656494140625,4.97905158996582,5.01019287109375,5.032569885253906,5.046728134155273,5.055765151977539,5.05586051940918,5.06300163269043,5.036628723144531,4.647739410400391,2.9649829864501953,2.841398239135742,2.7919921875,2.759815216064453,2.7423038482666016,2.7209396362304688,2.7025012969970703,2.701946258544922,2.6846351623535156,2.670927047729492,2.670076370239258,2.6607093811035156,2.654132843017578,2.6504764556884766,2.6376781463623047,2.6312007904052734,2.6340503692626953,2.6400299072265625,2.619211196899414,2.627962112426758,2.633838653564453,2.6351356506347656,2.6409168243408203,2.6437950134277344,2.6484451293945312,2.6531906127929688,2.6574954986572266,2.6663990020751953,2.6733856201171875,2.6888179779052734,2.7011051177978516,2.7023754119873047,2.7288951873779297,2.739103317260742,2.7723388671875,2.7920074462890625,2.8643856048583984,4.942544937133789,5.026771545410156,5.036947250366211,5.052724838256836,5.055765151977539,5.063299179077148,5.071735382080078,5.078420639038086,5.069059371948242,5.077615737915039,5.05047607421875,4.352062225341797,2.905742645263672,2.8207340240478516,2.7822723388671875,2.7547225952148438,2.74884033203125,2.7362804412841797,2.7166404724121094,2.7101879119873047,2.7074546813964844,2.689359664916992,2.6738529205322266,2.6753196716308594,2.6697616577148438,2.668172836303711,2.65911865234375,2.650604248046875,2.6598567962646484,2.6418895721435547,2.642465591430664,2.6496543884277344,2.655536651611328,2.6482677459716797,2.667551040649414,2.668428421020508,2.6784496307373047,2.6866931915283203,2.691762924194336,2.710460662841797,2.715993881225586,2.724761962890625,2.752290725708008,2.770414352416992,2.8201026916503906,4.720426559448242,4.890100479125977,4.9550018310546875,5.007011413574219,5.040802001953125,5.046144485473633,5.056428909301758,5.058116912841797,5.053876876831055,5.001752853393555,4.853109359741211,4.393556594848633,3.3256263732910156,2.892148971557617,2.832040786743164,2.8100814819335938,2.775972366333008,2.7634143829345703,2.756427764892578,2.7664031982421875,2.7556934356689453,2.7465572357177734,2.7374401092529297,2.734548568725586,2.7337474822998047,2.7332305908203125,2.7203540802001953,2.7137985229492188,2.7192955017089844,2.7122669219970703,2.7052459716796875,2.7039623260498047,2.703775405883789,2.7023773193359375,2.7094039916992188,2.707387924194336,2.707731246948242,2.709003448486328,2.7181777954101562,2.727682113647461,2.7466201782226562,2.7425785064697266,2.7645816802978516,2.8170623779296875,4.931205749511719,5.005420684814453,5.053873062133789,5.065946578979492,5.084491729736328,5.088260650634766,5.084711074829102,5.087411880493164,5.081886291503906,5.072513580322266,2.870075225830078,2.805004119873047,2.7653369903564453,2.7462100982666016,2.730154037475586,2.723133087158203,2.7252426147460938,2.7140769958496094,2.6963958740234375,2.684385299682617,2.687976837158203,2.6800899505615234,2.672098159790039,2.6661510467529297,2.658334732055664,2.6535606384277344,2.6560611724853516,2.650503158569336,2.6431617736816406,2.646005630493164,2.6614322662353516,2.6607418060302734,2.6524581909179688,2.6595611572265625,2.6683502197265625,2.6696720123291016,2.680177688598633,2.6851024627685547,2.6948280334472656,2.707805633544922,2.716167449951172,2.746305465698242,2.7642688751220703,2.8175525665283203,4.804218292236328,4.962041854858398,5.008365631103516,5.036338806152344,5.057472229003906,5.061725616455078,5.05042839050293,4.980005264282227,4.933561325073242,4.913818359375,4.748619079589844,3.7777767181396484,2.9127578735351562,2.8269920349121094,2.795072555541992,2.7757720947265625,2.7534332275390625,2.739471435546875,2.721414566040039,2.7089500427246094,2.6929969787597656,2.688915252685547,2.6859359741210938,2.6717052459716797,2.6702709197998047,2.658733367919922,2.6468143463134766,2.650003433227539,2.6462764739990234,2.649953842163086,2.647083282470703,2.651254653930664,2.6514739990234375,2.6570053100585938,2.6580333709716797,2.663114547729492,2.6607093811035156,2.6779403686523438,2.684295654296875,2.6838340759277344,2.6972084045410156,2.7022533416748047,2.715007781982422,2.7411365509033203,2.754171371459961,2.7805728912353516,2.849140167236328,4.590969085693359,4.857324600219727,4.947788238525391,4.999263763427734,5.0070953369140625,5.014743804931641,4.994625091552734,4.844377517700195,4.682378768920898,4.283039093017578,3.3429088592529297,2.903919219970703,2.8318119049072266,2.798877716064453,2.766355514526367,2.7473697662353516,2.7243270874023438,2.7238426208496094,2.6986083984375,2.6903247833251953,2.6783065795898438,2.670379638671875,2.659933090209961,2.65863037109375,2.6512298583984375,2.642484664916992,2.6459484100341797,2.6371517181396484,2.6388320922851562,2.6380252838134766,2.64361572265625,2.6495418548583984,2.648632049560547,2.6427059173583984,2.646167755126953,2.6550140380859375,2.6555538177490234,2.6675662994384766,2.6697940826416016,2.6785640716552734,2.686605453491211,2.693124771118164,2.7032546997070312,2.7167491912841797,2.735940933227539,2.770181655883789,2.8881778717041016,4.793130874633789,4.893272399902344,4.97700309753418,5.023242950439453,5.039705276489258,5.061258316040039,5.062248229980469,5.074424743652344,5.059173583984375,5.064119338989258,5.040388107299805,2.787689208984375,2.744661331176758,2.7260990142822266,2.717641830444336,2.7045345306396484,2.6900463104248047,2.6867218017578125,2.6763381958007812,2.6736412048339844,2.6725711822509766,2.669597625732422,2.6670570373535156,2.6637401580810547,2.6654186248779297,2.6708126068115234,2.6632518768310547,2.6718406677246094,2.6762027740478516,2.682016372680664,2.681793212890625,2.6844100952148438,2.6966323852539062,2.7024974822998047,2.7107105255126953,2.711599349975586,2.721954345703125,2.720052719116211,2.7293338775634766,2.7382049560546875,2.744722366333008,2.756734848022461,2.7556400299072266,2.7672863006591797,2.7803478240966797,2.7951221466064453,2.828420639038086,3.6618080139160156,4.672454833984375,4.826416015625,4.900972366333008,4.921504974365234,4.93321418762207,4.940494537353516,4.917985916137695,4.9248809814453125,4.9305267333984375,4.745449066162109,4.384370803833008,3.5078506469726562,2.9257774353027344,2.8399219512939453,2.803302764892578,2.7766056060791016,2.7538185119628906,2.737600326538086,2.727449417114258,2.7108917236328125,2.711446762084961,2.6907501220703125,2.6758785247802734,2.68231201171875,2.667276382446289,2.6593589782714844,2.660055160522461,2.6572341918945312,2.6521263122558594,2.648977279663086,2.641324996948242,2.639383316040039,2.6515274047851562,2.647705078125,2.6484375,2.658212661743164,2.6537551879882812,2.6795654296875,2.680194854736328,2.686389923095703,2.7005558013916016,2.7074127197265625,2.7243709564208984,2.725482940673828,2.746053695678711,2.7459583282470703,2.7594165802001953,2.7778682708740234,2.7897262573242188,2.7977848052978516,2.8263607025146484,2.894857406616211,4.727251052856445,4.898935317993164,4.983905792236328,4.98228645324707,4.983339309692383,4.898088455200195,4.753293991088867,4.651241302490234,4.343484878540039,3.383359909057617,2.9971790313720703,2.932292938232422,2.8862266540527344,2.854837417602539,2.841398239135742,2.819669723510742,2.7927703857421875,2.7858028411865234,2.7706470489501953,2.759601593017578,2.7513465881347656,2.7300243377685547,2.7269821166992188,2.7194862365722656,2.716970443725586,2.71630859375,2.7174320220947266,2.7083988189697266,2.700052261352539,2.7039623260498047,2.704008102416992,2.6963558197021484,2.6978816986083984,2.694366455078125,2.698863983154297,2.701597213745117,2.701404571533203,2.715240478515625,2.7134666442871094,2.7221107482910156,2.7349414825439453,2.7427520751953125,2.7610340118408203,2.7766342163085938,2.7987003326416016,2.812528610229492,2.8137874603271484,2.8299427032470703,2.8579940795898438,2.9470367431640625,4.677280426025391,4.927528381347656,4.917285919189453,4.901506423950195,4.857257843017578,4.791055679321289,4.732093811035156,4.532222747802734,3.8145217895507812,2.9732742309570312,2.896635055541992,2.8592491149902344,2.833770751953125,2.803190231323242,2.7894439697265625,2.768383026123047,2.759733200073242,2.749063491821289,2.7372608184814453,2.7336292266845703,2.726530075073242,2.7210464477539062,2.7125682830810547,2.7031097412109375,2.6972274780273438,2.7088985443115234,2.6935672760009766,2.6944332122802734,2.6930618286132812,2.674602508544922,2.6775779724121094,2.6782760620117188,2.681234359741211,2.6821422576904297,2.6787986755371094,2.682199478149414,2.6921138763427734,2.685823440551758,2.6992530822753906,2.701387405395508,2.701448440551758,2.707469940185547,2.724355697631836,2.723234176635742,2.725341796875,2.7380905151367188,2.751291275024414,2.769155502319336,2.7878170013427734,2.8042736053466797,2.8714046478271484,4.766298294067383,4.953184127807617,4.996393203735352,5.0021209716796875,5.005685806274414,5.011756896972656,5.004356384277344,4.985828399658203,4.9510345458984375,4.742856979370117,3.207216262817383,2.915830612182617,2.8657798767089844,2.83740234375,2.809476852416992,2.7927818298339844,2.772998809814453,2.7566585540771484,2.7501773834228516,2.740663528442383,2.729185104370117,2.7195816040039062,2.708456039428711,2.693502426147461,2.696065902709961,2.689981460571289,2.6900596618652344,2.684812545776367,2.674081802368164,2.6861915588378906,2.6690616607666016,2.6797237396240234,2.676706314086914,2.676677703857422,2.674379348754883,2.685649871826172,2.6842784881591797,2.6862869262695312,2.688121795654297,2.692413330078125,2.6925601959228516,2.703723907470703,2.708406448364258,2.7156829833984375,2.7083988189697266,2.7262439727783203,2.7330455780029297,2.7366390228271484,2.7425174713134766,2.7574462890625,2.7755775451660156,2.81695556640625,4.492704391479492,5.013736724853516,5.05213737487793,5.0562591552734375,5.069204330444336,5.075061798095703,5.073291778564453,5.082359313964844,5.084478378295898,5.079662322998047,5.080713272094727,5.012569427490234,4.323305130004883,2.991426467895508,2.8822669982910156,2.8259220123291016,2.7918949127197266,2.7672958374023438,2.7535152435302734,2.7372074127197266,2.7180118560791016,2.695005416870117,2.6865882873535156,2.6751365661621094,2.6638565063476562,2.6513805389404297,2.6479740142822266,2.6446075439453125,2.6333446502685547,2.6331348419189453,2.625608444213867,2.623394012451172,2.622995376586914,2.6232662200927734,2.621400833129883,2.623004913330078,2.625204086303711,2.6202239990234375
